,education,capital-loss,hours-per-week,race,gender,workclass,educational-num,fnlwgt,age,occupation,capital-gain,marital-status,relationship,income,race,gender,age
28296,Masters,0,35,White,Female,Private,14,184169,46,Prof-specialty,7688,Married-civ-spouse,Wife,>50K,White,Female,46
25892,Some-college,0,35,White,Female,Private,10,232368,19,Other-service,0,Never-married,Own-child,<=50K,White,Female,19
13624,Masters,1902,60,White,Male,Local-gov,14,138107,46,Exec-managerial,0,Married-civ-spouse,Husband,>50K,White,Male,46
19661,9th,0,40,Other,Male,Private,5,208965,28,Machine-op-inspct,0,Never-married,Unmarried,<=50K,Other,Male,28
24073,Assoc-voc,0,40,White,Male,Private,11,213008,37,Prof-specialty,0,Married-civ-spouse,Husband,<=50K,White,Male,37
46852,Assoc-voc,0,40,White,Male,Private,11,104521,47,Prof-specialty,0,Married-civ-spouse,Husband,>50K,White,Male,47
11949,HS-grad,0,40,White,Female,Private,9,270437,46,Exec-managerial,0,Divorced,Unmarried,<=50K,White,Female,46
2537,HS-grad,0,40,White,Male,Private,9,233198,20,Craft-repair,0,Never-married,Own-child,<=50K,White,Male,20
19653,HS-grad,0,35,White,Female,Private,9,34506,21,Other-service,0,Separated,Own-child,<=50K,White,Female,21
48608,Bachelors,0,40,Asian-Pac-Islander,Male,Private,13,330466,28,Prof-specialty,0,Never-married,Not-in-family,<=50K,Asian-Pac-Islander,Male,28
9555,HS-grad,0,40,White,Male,Self-emp-not-inc,9,174533,47,Exec-managerial,0,Married-civ-spouse,Husband,<=50K,White,Male,47
6484,Bachelors,0,55,White,Male,Private,13,194496,35,Sales,0,Married-civ-spouse,Husband,<=50K,White,Male,35
28298,HS-grad,0,40,White,Male,Local-gov,9,24824,65,Craft-repair,0,Married-civ-spouse,Husband,<=50K,White,Male,65
40553,Some-college,0,50,White,Male,Private,10,246439,31,Farming-fishing,7298,Married-civ-spouse,Husband,>50K,White,Male,31
47724,11th,0,40,White,Male,State-gov,7,54318,30,Transport-moving,0,Married-civ-spouse,Husband,<=50K,White,Male,30
28524,HS-grad,0,40,White,Female,Private,9,188917,55,Handlers-cleaners,0,Divorced,Not-in-family,<=50K,White,Female,55
8763,Some-college,0,25,White,Male,?,10,222442,27,?,0,Divorced,Own-child,<=50K,White,Male,27
8150,Bachelors,0,40,White,Male,Local-gov,13,265148,23,Prof-specialty,0,Never-married,Unmarried,<=50K,White,Male,23
16354,Some-college,0,40,White,Male,Private,10,211678,23,Machine-op-inspct,0,Never-married,Not-in-family,<=50K,White,Male,23
35313,Some-college,0,42,White,Male,Private,10,227359,34,Other-service,0,Married-civ-spouse,Husband,<=50K,White,Male,34
33227,Bachelors,0,40,White,Male,Private,13,109190,62,Exec-managerial,15024,Married-civ-spouse,Husband,>50K,White,Male,62
48552,Some-college,0,72,White,Male,Local-gov,10,201495,42,Protective-serv,0,Married-civ-spouse,Husband,>50K,White,Male,42
2517,Some-college,0,40,White,Male,Private,10,346189,43,Prof-specialty,0,Married-civ-spouse,Husband,>50K,White,Male,43
20863,Assoc-acdm,0,40,White,Female,Private,12,324019,37,Adm-clerical,0,Never-married,Not-in-family,<=50K,White,Female,37
8104,11th,0,15,White,Female,?,7,151552,18,?,0,Never-married,Other-relative,<=50K,White,Female,18
6558,HS-grad,0,40,White,Male,Private,9,135716,22,Handlers-cleaners,0,Married-civ-spouse,Husband,<=50K,White,Male,22
37197,Some-college,0,40,White,Male,Private,10,127768,23,Craft-repair,0,Never-married,Not-in-family,<=50K,White,Male,23
30164,Masters,0,40,White,Female,Private,14,265698,42,Prof-specialty,0,Divorced,Unmarried,<=50K,White,Female,42
12474,Some-college,0,65,White,Male,Private,10,244945,41,Exec-managerial,0,Married-civ-spouse,Husband,>50K,White,Male,41
44419,HS-grad,1741,40,Black,Male,?,9,289046,33,?,0,Divorced,Not-in-family,<=50K,Black,Male,33
22794,Bachelors,0,40,White,Male,Private,13,280344,29,Sales,0,Married-civ-spouse,Husband,>50K,White,Male,29
5430,Bachelors,0,45,White,Male,Private,13,363418,47,Exec-managerial,0,Married-civ-spouse,Husband,>50K,White,Male,47
16528,HS-grad,0,34,White,Female,Private,9,183916,32,Other-service,0,Never-married,Not-in-family,<=50K,White,Female,32
14858,Bachelors,0,40,White,Male,State-gov,13,21798,36,Protective-serv,15024,Married-civ-spouse,Husband,>50K,White,Male,36
19047,HS-grad,0,40,White,Male,Private,9,199011,24,Craft-repair,0,Never-married,Own-child,<=50K,White,Male,24
48745,Bachelors,0,45,White,Male,Self-emp-inc,13,173664,45,Exec-managerial,0,Married-civ-spouse,Husband,>50K,White,Male,45
4425,Some-college,0,40,White,Male,Private,10,121036,64,Tech-support,0,Never-married,Not-in-family,>50K,White,Male,64
17790,Some-college,0,40,Black,Male,State-gov,10,436006,42,Adm-clerical,0,Married-civ-spouse,Husband,<=50K,Black,Male,42
47869,Bachelors,0,50,White,Male,Private,13,142712,28,Exec-managerial,0,Never-married,Not-in-family,>50K,White,Male,28
30312,HS-grad,0,25,White,Male,Self-emp-not-inc,9,190333,52,Farming-fishing,0,Divorced,Not-in-family,<=50K,White,Male,52
5950,Assoc-voc,0,38,White,Male,Private,11,97847,66,Craft-repair,0,Married-civ-spouse,Husband,<=50K,White,Male,66
953,11th,0,35,White,Male,Local-gov,7,220558,19,Handlers-cleaners,0,Never-married,Other-relative,<=50K,White,Male,19
39679,Bachelors,0,99,White,Male,Private,13,28367,66,Priv-house-serv,0,Married-civ-spouse,Other-relative,<=50K,White,Male,66
18798,Bachelors,0,60,White,Male,Private,13,106728,51,Exec-managerial,5178,Married-civ-spouse,Husband,>50K,White,Male,51
26872,HS-grad,0,60,White,Male,Private,9,104746,26,Craft-repair,5013,Married-civ-spouse,Husband,<=50K,White,Male,26
34735,Masters,0,70,White,Male,Self-emp-not-inc,14,140583,38,Farming-fishing,0,Married-civ-spouse,Husband,<=50K,White,Male,38
38085,Some-college,0,40,White,Male,Private,10,570821,25,Machine-op-inspct,0,Married-civ-spouse,Husband,<=50K,White,Male,25
48204,Some-college,0,40,White,Male,Federal-gov,10,113398,55,Adm-clerical,0,Never-married,Unmarried,<=50K,White,Male,55
28293,HS-grad,0,40,White,Female,Federal-gov,9,164707,32,Adm-clerical,0,Married-civ-spouse,Wife,>50K,White,Female,32
18140,Assoc-acdm,0,35,White,Female,Local-gov,12,171095,47,Adm-clerical,0,Married-civ-spouse,Wife,>50K,White,Female,47
31227,Some-college,0,35,White,Female,Local-gov,10,143392,31,Adm-clerical,0,Divorced,Not-in-family,<=50K,White,Female,31
25919,10th,0,40,White,Male,Private,6,361324,57,Craft-repair,0,Married-civ-spouse,Husband,<=50K,White,Male,57
28749,Bachelors,0,65,White,Male,Private,13,117444,34,Exec-managerial,0,Married-civ-spouse,Husband,>50K,White,Male,34
27894,Some-college,0,16,White,Female,Private,10,268840,59,Adm-clerical,0,Married-civ-spouse,Other-relative,>50K,White,Female,59
38961,Some-college,0,40,White,Male,Local-gov,10,145308,35,Other-service,0,Married-civ-spouse,Husband,<=50K,White,Male,35
47787,Bachelors,0,40,Asian-Pac-Islander,Female,Private,13,238360,48,Adm-clerical,0,Separated,Unmarried,<=50K,Asian-Pac-Islander,Female,48
45791,Some-college,1887,40,White,Male,Private,10,102318,46,Transport-moving,0,Married-civ-spouse,Husband,>50K,White,Male,46
3572,HS-grad,2444,50,White,Female,Private,9,177087,47,Exec-managerial,0,Widowed,Not-in-family,>50K,White,Female,47
359,Bachelors,0,40,Black,Female,Private,13,249456,35,Adm-clerical,0,Never-married,Own-child,<=50K,Black,Female,35
34278,9th,0,40,White,Male,Private,5,326199,30,Craft-repair,2580,Married-civ-spouse,Husband,<=50K,White,Male,30
15272,11th,0,50,White,Male,Private,7,106207,47,Other-service,0,Married-civ-spouse,Husband,<=50K,White,Male,47
11172,HS-grad,0,53,White,Male,Self-emp-not-inc,9,159269,19,Other-service,0,Never-married,Own-child,<=50K,White,Male,19
44426,HS-grad,0,40,White,Male,?,9,35723,56,?,0,Divorced,Own-child,<=50K,White,Male,56
4020,Assoc-voc,0,40,White,Male,Private,11,225707,39,Adm-clerical,0,Married-civ-spouse,Husband,<=50K,White,Male,39
4362,Some-college,0,40,Amer-Indian-Eskimo,Male,Private,10,464621,32,Farming-fishing,0,Never-married,Own-child,<=50K,Amer-Indian-Eskimo,Male,32
36083,Some-college,0,60,White,Female,Private,10,263128,28,Adm-clerical,0,Never-married,Not-in-family,<=50K,White,Female,28
9687,HS-grad,0,5,White,Female,Local-gov,9,87052,78,Adm-clerical,0,Widowed,Unmarried,<=50K,White,Female,78
48205,Some-college,0,40,White,Female,Private,10,74977,25,Adm-clerical,0,Married-civ-spouse,Wife,<=50K,White,Female,25
8990,5th-6th,0,40,Black,Male,Private,3,156040,57,Craft-repair,0,Separated,Not-in-family,<=50K,Black,Male,57
21512,Bachelors,0,40,White,Male,Private,13,202930,52,Exec-managerial,0,Divorced,Not-in-family,>50K,White,Male,52
36035,Assoc-voc,0,40,White,Male,Self-emp-inc,11,377836,32,Exec-managerial,0,Married-civ-spouse,Husband,<=50K,White,Male,32
4141,Assoc-voc,0,40,White,Female,Private,11,179681,27,Tech-support,0,Married-spouse-absent,Own-child,<=50K,White,Female,27
19364,HS-grad,0,40,White,Male,Private,9,169069,28,Craft-repair,0,Never-married,Own-child,<=50K,White,Male,28
31157,HS-grad,0,40,Black,Male,Private,9,161097,29,Machine-op-inspct,0,Married-civ-spouse,Husband,>50K,Black,Male,29
28663,Some-college,0,40,White,Female,Private,10,219483,36,Adm-clerical,0,Never-married,Not-in-family,<=50K,White,Female,36
5733,HS-grad,0,40,White,Male,Private,9,102771,45,Exec-managerial,0,Married-civ-spouse,Husband,>50K,White,Male,45
16043,Bachelors,0,40,Black,Male,State-gov,13,161783,24,Transport-moving,0,Never-married,Not-in-family,<=50K,Black,Male,24
7206,Bachelors,0,25,White,Male,Private,13,772919,60,Other-service,0,Married-civ-spouse,Husband,<=50K,White,Male,60
24944,Some-college,0,15,White,Female,State-gov,10,35626,35,Adm-clerical,0,Divorced,Unmarried,<=50K,White,Female,35
14057,Bachelors,0,40,White,Male,Private,13,179481,39,Sales,0,Married-civ-spouse,Husband,<=50K,White,Male,39
18572,HS-grad,0,37,White,Male,Private,9,109089,46,Craft-repair,0,Divorced,Not-in-family,<=50K,White,Male,46
19501,Bachelors,0,70,White,Male,Self-emp-inc,13,101926,47,Exec-managerial,0,Divorced,Not-in-family,>50K,White,Male,47
31386,Some-college,0,45,White,Male,Self-emp-inc,10,456236,44,Sales,0,Divorced,Own-child,>50K,White,Male,44
27634,HS-grad,0,40,White,Male,Private,9,114157,41,Machine-op-inspct,0,Divorced,Own-child,<=50K,White,Male,41
23335,7th-8th,0,25,White,Male,Private,4,203003,23,Craft-repair,0,Never-married,Not-in-family,<=50K,White,Male,23
36741,10th,0,40,White,Male,State-gov,6,374905,33,Other-service,0,Married-civ-spouse,Husband,<=50K,White,Male,33
14188,Masters,0,10,White,Male,Self-emp-not-inc,14,319883,55,Exec-managerial,4386,Married-civ-spouse,Husband,>50K,White,Male,55
42509,Some-college,0,30,White,Female,Private,10,118401,21,Other-service,0,Never-married,Not-in-family,<=50K,White,Female,21
11664,HS-grad,0,40,White,Male,Private,9,347890,41,Machine-op-inspct,0,Divorced,Not-in-family,<=50K,White,Male,41
27541,Masters,0,40,Asian-Pac-Islander,Male,Private,14,225599,54,Prof-specialty,7298,Married-civ-spouse,Husband,>50K,Asian-Pac-Islander,Male,54
36495,Bachelors,0,32,White,Female,Private,13,117606,22,Adm-clerical,0,Never-married,Own-child,<=50K,White,Female,22
48310,Masters,0,50,White,Male,Local-gov,14,114719,36,Prof-specialty,0,Married-civ-spouse,Husband,>50K,White,Male,36
10804,Bachelors,0,55,Black,Male,Private,13,285890,38,Tech-support,0,Married-civ-spouse,Husband,>50K,Black,Male,38
46985,Assoc-voc,0,40,White,Male,Private,11,29145,37,Other-service,0,Never-married,Not-in-family,<=50K,White,Male,37
44128,HS-grad,0,40,White,Female,Private,9,156084,36,Sales,0,Never-married,Own-child,<=50K,White,Female,36
46584,Bachelors,0,40,White,Female,Private,13,89690,55,Prof-specialty,0,Divorced,Not-in-family,>50K,White,Female,55
26424,10th,0,99,White,Male,?,6,164866,35,?,0,Divorced,Not-in-family,<=50K,White,Male,35
39455,5th-6th,0,40,Other,Male,Private,3,255635,43,Machine-op-inspct,0,Married-civ-spouse,Husband,<=50K,Other,Male,43
8645,HS-grad,0,40,Black,Male,State-gov,9,198201,28,Protective-serv,0,Married-civ-spouse,Husband,<=50K,Black,Male,28
44839,HS-grad,0,24,White,Female,Private,9,140849,67,Other-service,0,Widowed,Not-in-family,<=50K,White,Female,67
21783,Some-college,0,40,White,Female,Private,10,96337,28,Adm-clerical,0,Never-married,Not-in-family,<=50K,White,Female,28
7101,HS-grad,0,40,Black,Male,Private,9,448862,53,Transport-moving,0,Never-married,Unmarried,<=50K,Black,Male,53
42862,Doctorate,0,36,White,Female,State-gov,16,340091,36,Prof-specialty,0,Married-civ-spouse,Wife,>50K,White,Female,36
19739,Bachelors,0,40,White,Male,Private,13,465326,35,Sales,0,Married-civ-spouse,Husband,<=50K,White,Male,35
24573,7th-8th,0,40,Black,Female,Private,4,220871,57,Machine-op-inspct,0,Widowed,Unmarried,<=50K,Black,Female,57
48194,HS-grad,0,20,White,Male,?,9,90230,18,?,0,Never-married,Own-child,<=50K,White,Male,18
41103,Assoc-voc,0,40,White,Female,Private,11,100950,34,Prof-specialty,0,Never-married,Unmarried,<=50K,White,Female,34
34407,HS-grad,0,35,White,Female,Self-emp-not-inc,9,111283,51,Exec-managerial,99999,Divorced,Not-in-family,>50K,White,Female,51
12384,Assoc-voc,0,40,White,Male,Private,11,289653,38,Machine-op-inspct,0,Widowed,Not-in-family,<=50K,White,Male,38
9043,Masters,0,70,White,Female,Self-emp-not-inc,14,285832,56,Sales,0,Married-civ-spouse,Wife,<=50K,White,Female,56
46684,HS-grad,0,4,White,Female,Private,9,91905,56,Sales,0,Married-civ-spouse,Wife,<=50K,White,Female,56
35399,HS-grad,0,40,White,Male,Private,9,249332,44,Transport-moving,0,Married-civ-spouse,Husband,<=50K,White,Male,44
4318,Assoc-voc,0,45,White,Male,Private,11,304605,41,Craft-repair,0,Married-civ-spouse,Husband,>50K,White,Male,41
24550,Bachelors,1258,38,White,Female,Local-gov,13,159908,62,Adm-clerical,0,Married-civ-spouse,Wife,<=50K,White,Female,62
27020,HS-grad,0,48,White,Male,Private,9,80058,33,Other-service,0,Never-married,Own-child,<=50K,White,Male,33
33700,Bachelors,0,40,White,Male,Self-emp-not-inc,13,178564,29,Prof-specialty,0,Never-married,Other-relative,<=50K,White,Male,29
47828,HS-grad,0,40,White,Male,Private,9,152676,42,Exec-managerial,0,Divorced,Own-child,<=50K,White,Male,42
47863,Assoc-acdm,0,40,White,Male,State-gov,12,477505,22,Adm-clerical,0,Never-married,Not-in-family,<=50K,White,Male,22
34712,HS-grad,0,40,White,Male,Private,9,315143,33,Sales,0,Married-civ-spouse,Husband,>50K,White,Male,33
19672,Some-college,0,20,White,Female,Private,10,368852,20,Other-service,0,Never-married,Own-child,<=50K,White,Female,20
41944,Masters,0,40,Black,Male,Local-gov,14,239119,39,Prof-specialty,0,Divorced,Not-in-family,<=50K,Black,Male,39
48826,Assoc-acdm,0,20,White,Female,Local-gov,12,111499,39,Adm-clerical,0,Married-civ-spouse,Wife,>50K,White,Female,39
13202,HS-grad,0,35,Black,Female,Private,9,270379,25,Tech-support,0,Never-married,Other-relative,<=50K,Black,Female,25
26460,Doctorate,0,70,White,Female,Self-emp-inc,16,35662,43,Prof-specialty,0,Married-civ-spouse,Wife,>50K,White,Female,43
20251,Bachelors,0,40,White,Male,State-gov,13,296326,44,Adm-clerical,0,Never-married,Not-in-family,<=50K,White,Male,44
30789,HS-grad,0,40,White,Male,Self-emp-not-inc,9,142519,29,Machine-op-inspct,0,Married-civ-spouse,Husband,<=50K,White,Male,29
23922,Some-college,0,65,White,Male,Self-emp-inc,10,455995,31,Exec-managerial,0,Never-married,Not-in-family,>50K,White,Male,31
33613,HS-grad,0,50,White,Male,Private,9,176014,37,Sales,0,Married-civ-spouse,Husband,<=50K,White,Male,37
43229,Some-college,0,40,White,Female,Private,10,317320,44,Other-service,0,Divorced,Unmarried,<=50K,White,Female,44
15376,HS-grad,0,50,White,Female,Self-emp-not-inc,9,174112,40,Other-service,0,Divorced,Unmarried,<=50K,White,Female,40
1339,7th-8th,0,40,White,Male,Private,4,190297,35,Craft-repair,0,Married-civ-spouse,Husband,<=50K,White,Male,35
13196,9th,0,40,White,Male,Private,5,192173,17,Craft-repair,0,Never-married,Other-relative,<=50K,White,Male,17
8882,Assoc-acdm,0,56,White,Female,Private,12,83993,45,Exec-managerial,0,Divorced,Unmarried,>50K,White,Female,45
12242,12th,0,24,White,Female,Private,8,108085,17,Other-service,0,Never-married,Own-child,<=50K,White,Female,17
33742,Some-college,0,44,White,Male,Private,10,204742,33,Sales,0,Married-civ-spouse,Husband,<=50K,White,Male,33
7527,Masters,0,45,White,Female,Private,14,144638,39,Prof-specialty,0,Divorced,Not-in-family,>50K,White,Female,39
47646,Bachelors,0,45,White,Male,Private,13,206074,39,Prof-specialty,0,Married-civ-spouse,Husband,>50K,White,Male,39
38958,Bachelors,0,45,Other,Male,Private,13,214891,40,Transport-moving,0,Married-spouse-absent,Own-child,<=50K,Other,Male,40
47290,Some-college,0,40,White,Male,Private,10,184307,31,Craft-repair,0,Divorced,Not-in-family,<=50K,White,Male,31
10489,Some-college,0,40,Black,Female,Local-gov,10,227261,51,Protective-serv,0,Divorced,Unmarried,<=50K,Black,Female,51
24345,Bachelors,0,40,White,Male,Federal-gov,13,334346,31,Exec-managerial,0,Married-civ-spouse,Husband,>50K,White,Male,31
14149,HS-grad,2392,52,White,Male,Self-emp-not-inc,9,200540,71,Sales,0,Married-civ-spouse,Husband,>50K,White,Male,71
40462,HS-grad,0,65,White,Male,Self-emp-not-inc,9,34572,32,Farming-fishing,0,Divorced,Not-in-family,<=50K,White,Male,32
34799,Some-college,0,35,Black,Male,Private,10,372483,19,Other-service,0,Never-married,Other-relative,<=50K,Black,Male,19
40532,HS-grad,0,36,White,Female,Private,9,128063,34,Other-service,0,Divorced,Unmarried,<=50K,White,Female,34
33268,Bachelors,0,40,White,Male,Private,13,175935,40,Sales,14084,Divorced,Not-in-family,>50K,White,Male,40
23719,5th-6th,0,40,White,Male,Private,3,83089,36,Machine-op-inspct,7298,Married-civ-spouse,Husband,>50K,White,Male,36
11709,10th,0,35,White,Male,?,6,122433,62,?,0,Divorced,Unmarried,<=50K,White,Male,62
30482,HS-grad,0,30,White,Male,Private,9,149368,30,Sales,1151,Divorced,Unmarried,<=50K,White,Male,30
27965,HS-grad,0,40,Black,Female,State-gov,9,312767,30,Sales,0,Never-married,Unmarried,<=50K,Black,Female,30
4821,HS-grad,0,35,White,Female,?,9,227243,55,?,0,Widowed,Unmarried,<=50K,White,Female,55
45337,Bachelors,0,40,White,Male,Federal-gov,13,33794,46,Tech-support,3103,Married-civ-spouse,Husband,>50K,White,Male,46
48057,HS-grad,0,50,White,Female,Private,9,60940,64,Sales,8614,Widowed,Not-in-family,>50K,White,Female,64
11180,HS-grad,0,77,White,Male,Private,9,243243,32,Adm-clerical,0,Married-civ-spouse,Husband,<=50K,White,Male,32
36092,Some-college,0,40,White,Male,Private,10,238980,38,Other-service,0,Married-civ-spouse,Husband,<=50K,White,Male,38
27595,Doctorate,1902,50,White,Male,State-gov,16,194682,63,Exec-managerial,0,Married-civ-spouse,Husband,>50K,White,Male,63
13658,Some-college,0,35,White,Male,Private,10,112494,42,Craft-repair,7298,Married-civ-spouse,Husband,>50K,White,Male,42
8346,7th-8th,0,40,White,Male,?,4,80451,47,?,0,Married-civ-spouse,Husband,<=50K,White,Male,47
47450,Bachelors,0,40,White,Male,Private,13,70919,23,Exec-managerial,0,Never-married,Not-in-family,<=50K,White,Male,23
2286,HS-grad,0,40,White,Male,Private,9,145636,47,Machine-op-inspct,0,Married-civ-spouse,Husband,>50K,White,Male,47
1000,HS-grad,0,15,White,Female,?,9,426589,19,?,0,Never-married,Own-child,<=50K,White,Female,19
28923,Bachelors,0,40,White,Female,Private,13,316606,30,Other-service,0,Married-civ-spouse,Wife,<=50K,White,Female,30
536,HS-grad,0,45,White,Male,Private,9,162238,54,Transport-moving,0,Widowed,Not-in-family,<=50K,White,Male,54
21862,HS-grad,0,40,White,Male,Private,9,169397,44,Craft-repair,0,Married-civ-spouse,Husband,>50K,White,Male,44
20131,Assoc-voc,1977,50,White,Male,Private,11,33300,45,Sales,0,Married-civ-spouse,Husband,>50K,White,Male,45
1,HS-grad,0,50,White,Male,Private,9,89814,38,Farming-fishing,0,Married-civ-spouse,Husband,<=50K,White,Male,38
36751,11th,0,20,White,Female,Private,7,197748,19,Sales,0,Divorced,Unmarried,<=50K,White,Female,19
27956,Assoc-voc,0,60,White,Male,Self-emp-inc,11,27408,36,Sales,0,Married-civ-spouse,Husband,<=50K,White,Male,36
11055,Bachelors,0,15,White,Female,Private,13,165215,39,Sales,0,Never-married,Not-in-family,<=50K,White,Female,39
